customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,service_count,avg_monthly_spend
C2348-2813,Male,1,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.2,2005.16,Yes,49-72 months,1,37.132592592592594
C2349-5537,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,127.67,2136.82,No,13-24 months,5,125.69529411764707
C2350-5848,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.59,2379.75,No,13-24 months,3,99.15625
C2351-7751,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.93,1126.37,No,25-48 months,2,45.05479999999999
C2352-7428,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.97,3211.91,No,25-48 months,2,74.69558139534884
C2353-5181,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.27,2037.08,Yes,49-72 months,1,39.94274509803921
C2354-3782,Male,1,Yes,Yes,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,73.8,2340.8,No,25-48 months,4,73.15
C2355-4310,Male,0,No,No,18,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.68,1822.71,No,13-24 months,3,101.26166666666667
C2356-4703,Male,0,Yes,No,30,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,60.16,1806.25,Yes,25-48 months,1,60.208333333333336
C2357-2972,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.91,542.35,No,13-24 months,1,31.90294117647059
C2358-6628,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,128.41,9238.17,No,49-72 months,6,128.30791666666667
C2359-2875,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.96,832.21,No,13-24 months,1,34.67541666666667
C2360-6837,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.98,2695.5,No,49-72 months,1,44.925
C2361-7762,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),98.01,5980.78,No,49-72 months,4,98.0455737704918
C2362-9655,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),66.0,2108.9,No,25-48 months,3,65.903125
C2363-2070,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,60.38,2181.49,No,25-48 months,2,60.59694444444444
C2364-7836,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,122.25,4389.78,No,25-48 months,4,121.93833333333333
C2365-1773,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.27,1541.4,No,25-48 months,2,37.59512195121951
C2366-4034,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.77,660.72,Yes,0-12 months,3,82.59
C2367-2586,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,95.36,6855.73,No,49-72 months,2,95.21847222222222
C2368-2460,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,111.72,3388.3,No,25-48 months,4,112.94333333333334
C2369-2577,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),108.97,7626.18,No,49-72 months,5,108.94542857142858
C2370-1395,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.95,940.83,No,25-48 months,1,31.361
C2371-8407,Male,1,No,No,32,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,80.29,2565.38,Yes,25-48 months,1,80.168125
C2372-1550,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.92,667.74,No,13-24 months,2,44.516
C2373-4586,Female,0,Yes,Yes,17,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.09,1122.17,No,13-24 months,4,66.01
C2374-7291,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.99,136.44,Yes,0-12 months,1,45.48
C2375-9912,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,110.57,7974.36,No,49-72 months,4,110.755
C2376-8682,Female,1,Yes,No,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,88.96,5525.92,No,49-72 months,2,89.12774193548387
C2377-2234,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,128.1,1925.31,No,13-24 months,4,128.35399999999998
C2378-9888,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.09,3343.56,No,25-48 months,5,119.41285714285713
C2379-6881,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.02,1562.18,No,25-48 months,1,37.194761904761904
C2380-2615,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,110.54,1000.43,No,0-12 months,4,111.15888888888888
C2381-5038,Female,0,No,No,13,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.53,704.07,Yes,13-24 months,2,54.159230769230774
C2382-9260,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.52,1242.13,No,25-48 months,2,49.6852
C2383-4535,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,64.9,4663.66,No,49-72 months,2,64.77305555555556
C2384-2652,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),125.91,1762.68,No,13-24 months,6,125.9057142857143
C2385-8874,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.37,4523.86,Yes,25-48 months,4,105.2060465116279
C2386-9575,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.63,7468.59,No,49-72 months,4,103.73041666666667
C2387-9779,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),84.11,5234.25,No,49-72 months,1,84.42338709677419
C2388-9600,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,112.29,889.96,No,0-12 months,5,111.245
C2389-8854,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.85,876.32,No,13-24 months,2,48.684444444444445
C2390-5089,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.24,1013.91,No,25-48 months,1,40.5564
C2391-2730,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.3,448.41,No,0-12 months,1,37.3675
C2392-6553,Male,0,No,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.94,4077.61,No,49-72 months,2,74.13836363636364
C2393-2986,Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),56.01,372.56,No,0-12 months,1,53.222857142857144
C2394-5257,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,87.25,1339.22,No,13-24 months,5,89.28133333333334
C2395-6904,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.84,1362.05,No,25-48 months,1,38.91571428571429
C2396-9518,Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,99.01,2702.45,No,25-48 months,6,100.09074074074073
C2397-3601,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,118.18,1439.09,No,0-12 months,6,119.92416666666666
C2398-3266,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.36,3269.21,No,49-72 months,1,45.40569444444444
C2399-7611,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.15,912.92,Yes,0-12 months,1,101.43555555555555
C2400-1058,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.41,4030.67,No,49-72 months,2,82.25857142857143
C2401-6097,Male,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),85.83,3432.76,No,25-48 months,3,85.819
C2402-7712,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.72,3261.98,No,25-48 months,1,77.66619047619048
C2403-5957,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,96.92,488.1,No,0-12 months,2,97.62
C2404-4455,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),125.87,3179.37,No,25-48 months,6,127.17479999999999
C2405-8456,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,96.74,3183.62,Yes,25-48 months,5,96.47333333333333
C2406-4338,Female,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.24,991.14,Yes,25-48 months,0,26.787567567567567
C2407-7394,Male,1,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,427.71,No,13-24 months,0,18.596086956521738
C2408-5176,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.07,5082.36,No,25-48 months,5,118.19441860465116
C2409-1239,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),110.97,2646.36,No,13-24 months,3,110.265
C2410-5774,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,111.08,1351.3,No,0-12 months,5,112.60833333333333
C2411-1445,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,83.03,966.56,No,0-12 months,4,80.54666666666667
C2412-9377,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.66,1600.4,Yes,25-48 months,2,42.11578947368421
C2413-6413,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.13,1581.49,No,13-24 months,6,121.65307692307692
C2414-4347,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,101.92,4723.47,No,25-48 months,5,102.68413043478262
C2415-5375,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),61.43,792.86,No,13-24 months,2,60.98923076923077
C2416-6571,Female,1,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),40.12,322.72,No,0-12 months,2,40.34
C2417-3341,Female,1,No,No,72,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.48,5365.19,No,49-72 months,4,74.51652777777777
C2418-3595,Female,0,Yes,No,69,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,70.62,4862.44,No,49-72 months,1,70.47014492753623
C2419-4767,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.75,546.98,No,25-48 months,0,18.861379310344827
C2420-3326,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),75.9,1296.69,No,13-24 months,3,76.27588235294118
C2421-7820,Female,1,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.29,1905.41,No,25-48 months,1,41.42195652173913
C2422-1934,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,109.1,7870.11,No,49-72 months,4,109.30708333333332
C2423-8438,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,103.72,1982.64,No,13-24 months,2,104.34947368421054
C2424-4136,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),82.22,5918.48,No,49-72 months,3,82.2011111111111
C2425-6050,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.04,1096.78,Yes,13-24 months,4,64.5164705882353
C2426-2419,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,86.11,543.74,Yes,0-12 months,2,90.62333333333333
C2427-4467,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.67,2350.86,No,25-48 months,4,83.95928571428571
C2428-7790,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.84,396.9,Yes,0-12 months,4,99.225
C2429-3436,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),90.65,3963.99,No,25-48 months,4,90.0906818181818
C2430-2190,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),53.07,416.29,Yes,0-12 months,2,52.03625
C2431-5696,Female,0,No,No,40,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),68.03,2723.74,No,25-48 months,3,68.09349999999999
C2432-2462,Female,1,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.06,5207.54,No,49-72 months,3,100.145
C2433-3832,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.52,5562.99,Yes,49-72 months,3,77.26375
C2434-5053,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.08,219.17,No,0-12 months,1,36.52833333333333
C2435-6076,Female,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,86.26,1285.98,No,13-24 months,4,85.732
C2436-6753,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.22,1723.13,No,13-24 months,5,86.15650000000001
C2437-7089,Male,1,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.29,3366.42,No,25-48 months,4,82.10780487804878
C2438-8597,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.1,2469.07,No,13-24 months,4,102.87791666666668
C2439-1594,Female,1,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.19,837.97,Yes,0-12 months,4,83.797
C2440-4260,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,140.34,2388.34,No,13-24 months,6,140.49058823529413
C2441-1009,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,84.71,2679.2,No,25-48 months,4,83.725
C2442-1084,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.23,936.95,Yes,13-24 months,2,49.31315789473685
C2443-2910,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.17,6131.01,No,49-72 months,4,85.15291666666667
C2444-6382,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,2332.67,No,25-48 months,2,63.04513513513514
C2445-9049,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,119.05,1169.12,Yes,0-12 months,5,116.91199999999999
C2446-7961,Female,1,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,83.0,2146.38,Yes,25-48 months,5,82.55307692307693
C2447-6815,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.77,4189.98,No,25-48 months,2,97.4413953488372
C2448-8002,Female,1,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),104.21,3532.87,No,25-48 months,3,103.90794117647059
C2449-2547,Male,1,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.41,659.96,No,13-24 months,1,36.66444444444445
C2450-8557,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.31,1558.95,No,13-24 months,3,70.86136363636363
C2451-9011,Male,0,No,No,25,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,77.25,1911.05,No,25-48 months,2,76.442
C2452-1855,Male,0,Yes,Yes,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),77.65,4416.72,No,49-72 months,3,77.4863157894737
C2453-5229,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.81,4405.47,No,25-48 months,5,100.12431818181818
C2454-8469,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,96.69,598.14,No,0-12 months,3,99.69
C2455-5284,Male,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,115.52,8309.94,No,49-72 months,6,115.41583333333334
C2456-8563,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.67,2920.45,No,49-72 months,2,40.56180555555555
C2457-9418,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,106.74,2066.55,No,13-24 months,4,108.76578947368422
